AsOfDate,Account Number,Account Name,Branch Number,View,Amount
2026-05-31,101065,TELLER/VAULT CASH                  ,41,Ending Balance,109348.83
2026-05-31,101073,BRINKS DPU                         ,90,Average Balance,347457
2026-05-31,101073,BRINKS DPU                         ,90,Ending Balance,-11163
2026-05-31,101074,BRINKS VAULT                       ,90,Average Balance,7382674.67
2026-05-31,101074,BRINKS VAULT                       ,90,Ending Balance,10164014.98
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,2,Average Balance,3.71
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,3,Average Balance,1854.84
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,4,Average Balance,2580.65
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,6,Average Balance,3870.97
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,21,Average Balance,-1.61
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,25,Average Balance,4516.13
2026-05-31,101075,BUY/SELL CLEARING TELLER CAP       ,41,Average Balance,-210.97
2026-05-31,101076,BRINKS ATM VAULT                   ,90,Average Balance,2013102.58
2026-05-31,101076,BRINKS ATM VAULT                   ,90,Ending Balance,1377840
2026-05-31,101077,ATM CASH OTHER                     ,21,Average Balance,-66055.48
2026-05-31,101077,ATM CASH OTHER                     ,21,Ending Balance,-8900
2026-05-31,101120,ATM CASH DISPENSED                 ,1,Average Balance,-180956.77
2026-05-31,101120,ATM CASH DISPENSED                 ,1,Ending Balance,-112520
2026-05-31,101120,ATM CASH DISPENSED                 ,2,Average Balance,-219499.35
2026-05-31,101120,ATM CASH DISPENSED                 ,2,Ending Balance,-90500
2026-05-31,101120,ATM CASH DISPENSED                 ,3,Average Balance,-7327.74
2026-05-31,101120,ATM CASH DISPENSED                 ,3,Ending Balance,-27240
2026-05-31,101120,ATM CASH DISPENSED                 ,4,Average Balance,-113810.97
2026-05-31,101120,ATM CASH DISPENSED                 ,4,Ending Balance,-24240
2026-05-31,101120,ATM CASH DISPENSED                 ,5,Average Balance,-110616.77
2026-05-31,101120,ATM CASH DISPENSED                 ,5,Ending Balance,-47100
2026-05-31,101120,ATM CASH DISPENSED                 ,6,Average Balance,-74325.81
2026-05-31,101120,ATM CASH DISPENSED                 ,6,Ending Balance,-49660
2026-05-31,101120,ATM CASH DISPENSED                 ,7,Average Balance,-78135.48
2026-05-31,101120,ATM CASH DISPENSED                 ,7,Ending Balance,-66740
2026-05-31,101120,ATM CASH DISPENSED                 ,9,Average Balance,-66123.23
2026-05-31,101120,ATM CASH DISPENSED                 ,9,Ending Balance,-52140
2026-05-31,101120,ATM CASH DISPENSED                 ,10,Average Balance,-224760.65
2026-05-31,101120,ATM CASH DISPENSED                 ,10,Ending Balance,212680
2026-05-31,101120,ATM CASH DISPENSED                 ,15,Average Balance,-7255.48
2026-05-31,101120,ATM CASH DISPENSED                 ,15,Ending Balance,-15080
2026-05-31,101120,ATM CASH DISPENSED                 ,17,Average Balance,-37619.35
2026-05-31,101120,ATM CASH DISPENSED                 ,17,Ending Balance,-6160
2026-05-31,101120,ATM CASH DISPENSED                 ,21,Average Balance,-52860
2026-05-31,101120,ATM CASH DISPENSED                 ,21,Ending Balance,-26460
2026-05-31,101120,ATM CASH DISPENSED                 ,22,Average Balance,-13178.71
2026-05-31,101120,ATM CASH DISPENSED                 ,22,Ending Balance,-600
2026-05-31,101120,ATM CASH DISPENSED                 ,24,Average Balance,-9305.81
2026-05-31,101120,ATM CASH DISPENSED                 ,24,Ending Balance,-7540
2026-05-31,101120,ATM CASH DISPENSED                 ,40,Average Balance,-184.52
2026-05-31,101120,ATM CASH DISPENSED                 ,41,Average Balance,-540
2026-05-31,101122,ATM CASH DEPOSITS                  ,1,Average Balance,22835.29
2026-05-31,101122,ATM CASH DEPOSITS                  ,1,Ending Balance,41912
2026-05-31,101122,ATM CASH DEPOSITS                  ,2,Average Balance,23399.97
2026-05-31,101122,ATM CASH DEPOSITS                  ,2,Ending Balance,36934
2026-05-31,101122,ATM CASH DEPOSITS                  ,3,Average Balance,26.45
2026-05-31,101122,ATM CASH DEPOSITS                  ,3,Ending Balance,120
2026-05-31,101122,ATM CASH DEPOSITS                  ,4,Average Balance,15919.81
2026-05-31,101122,ATM CASH DEPOSITS                  ,4,Ending Balance,23038
2026-05-31,101122,ATM CASH DEPOSITS                  ,5,Average Balance,40795.55
2026-05-31,101122,ATM CASH DEPOSITS                  ,5,Ending Balance,63941
2026-05-31,101122,ATM CASH DEPOSITS                  ,6,Average Balance,27529.81
2026-05-31,101122,ATM CASH DEPOSITS                  ,6,Ending Balance,44732
2026-05-31,101122,ATM CASH DEPOSITS                  ,7,Average Balance,13665.06
2026-05-31,101122,ATM CASH DEPOSITS                  ,7,Ending Balance,24004
2026-05-31,101122,ATM CASH DEPOSITS                  ,9,Average Balance,13032.35
2026-05-31,101122,ATM CASH DEPOSITS                  ,9,Ending Balance,14834
2026-05-31,101122,ATM CASH DEPOSITS                  ,10,Average Balance,55788.03
2026-05-31,101122,ATM CASH DEPOSITS                  ,10,Ending Balance,81973
2026-05-31,101122,ATM CASH DEPOSITS                  ,15,Average Balance,6679.77
2026-05-31,101122,ATM CASH DEPOSITS                  ,15,Ending Balance,10637
2026-05-31,101122,ATM CASH DEPOSITS                  ,16,Average Balance,206.13
2026-05-31,101122,ATM CASH DEPOSITS                  ,16,Ending Balance,355
2026-05-31,101122,ATM CASH DEPOSITS                  ,17,Average Balance,5443.68
2026-05-31,101122,ATM CASH DEPOSITS                  ,17,Ending Balance,10273
2026-05-31,101122,ATM CASH DEPOSITS                  ,21,Average Balance,21838.45
2026-05-31,101122,ATM CASH DEPOSITS                  ,21,Ending Balance,26834
2026-05-31,101122,ATM CASH DEPOSITS                  ,22,Average Balance,3943.13
2026-05-31,101122,ATM CASH DEPOSITS                  ,22,Ending Balance,9668
2026-05-31,101122,ATM CASH DEPOSITS                  ,24,Average Balance,32.9
2026-05-31,101122,ATM CASH DEPOSITS                  ,24,Ending Balance,20
2026-05-31,101122,ATM CASH DEPOSITS                  ,40,Average Balance,11.81
2026-05-31,101122,ATM CASH DEPOSITS                  ,41,Average Balance,737.42
2026-05-31,101126,ATM OVER/SHORT SUSPENSE            ,1,Average Balance,-1046.32
2026-05-31,101126,ATM OVER/SHORT SUSPENSE            ,1,Ending Balance,-1802
2026-05-31,101126,ATM OVER/SHORT SUSPENSE            ,6,Average Balance,-336.77
2026-05-31,101126,ATM OVER/SHORT SUSPENSE            ,6,Ending Balance,-580
2026-05-31,101126,ATM OVER/SHORT SUSPENSE            ,10,Average Balance,-58.06
2026-05-31,101126,ATM OVER/SHORT SUSPENSE            ,10,Ending Balance,-100
2026-05-31,101130,RETURN ITEM CLEARING               ,90,Average Balance,103.45
2026-05-31,101135,PROOF SUSPENSE                     ,90,Average Balance,12.61
2026-05-31,101140,ACH FED RETURNS                    ,90,Average Balance,11277.38
2026-05-31,101140,ACH FED RETURNS                    ,90,Ending Balance,8337.33
2026-05-31,101145,ACH NON FED                        ,90,Average Balance,99069.98
2026-05-31,101145,ACH NON FED                        ,90,Ending Balance,72481.04
2026-05-31,101160,CARDHOLDER SWITCH CLEARING         ,90,Average Balance,373304.12
2026-05-31,101160,CARDHOLDER SWITCH CLEARING         ,90,Ending Balance,-46854.62
2026-05-31,101160,CARDHOLDER SWITCH CLEARING         ,99,Average Balance,86188.39
2026-05-31,101160,CARDHOLDER SWITCH CLEARING         ,99,Ending Balance,88987.15
2026-05-31,101170,CASH ITEMS IN RESEARCH             ,90,Average Balance,11486.92
2026-05-31,101170,CASH ITEMS IN RESEARCH             ,90,Ending Balance,6456.18
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,1,Average Balance,806969.93
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,1,Ending Balance,952770.59
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,2,Average Balance,270601.16
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,2,Ending Balance,463007.46
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,3,Average Balance,190332.4
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,3,Ending Balance,244934.82
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,4,Average Balance,234281.91
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,4,Ending Balance,253694.95
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,5,Average Balance,553346.61
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,5,Ending Balance,581043.09
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,6,Average Balance,202817.55
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,6,Ending Balance,211818.41
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,7,Average Balance,279405.39
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,7,Ending Balance,264907.19
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,9,Average Balance,198035.99
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,9,Ending Balance,117826.17
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,10,Average Balance,414942.81
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,10,Ending Balance,566875.49
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,15,Average Balance,307038.55
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,15,Ending Balance,333759.74
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,16,Average Balance,206.13
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,16,Ending Balance,355
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,17,Average Balance,424991.4
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,17,Ending Balance,449700.75
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,21,Average Balance,464050.03
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,21,Ending Balance,518290.55
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,22,Average Balance,228817.53
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,22,Ending Balance,196252.72
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,24,Average Balance,227550.45
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,24,Ending Balance,229323.33
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,25,Average Balance,362695.55
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,25,Ending Balance,387876.61
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,35,Average Balance,390558.01
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,35,Ending Balance,508673.15
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,40,Average Balance,115661.85
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,40,Ending Balance,113704.32
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,41,Average Balance,150401.2
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,41,Ending Balance,109348.83
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,90,Average Balance,10238488.71
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,90,Ending Balance,11571111.91
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,99,Average Balance,86188.39
2026-05-31,101999,TOTAL CASH & CASH ITEMS            ,99,Ending Balance,88987.15
2026-05-31,102010,FHLB - DALLAS                      ,20,Average Balance,30765860.53
2026-05-31,102010,FHLB - DALLAS                      ,20,Ending Balance,36982204.55
2026-05-31,102020,FEDERAL RESERVE-DALLAS             ,20,Average Balance,111837517.91
2026-05-31,102020,FEDERAL RESERVE-DALLAS             ,20,Ending Balance,120609087.02
2026-05-31,102040,FROST BANK - DALLAS                ,90,Average Balance,7322051.49
2026-05-31,102040,FROST BANK - DALLAS                ,90,Ending Balance,10820750.87
2026-05-31,102070,TIB-DALLAS MMDA                    ,90,Average Balance,2272054.55
2026-05-31,102070,TIB-DALLAS MMDA                    ,90,Ending Balance,2278449.24
2026-05-31,102080,INTERBANK                          ,18,Average Balance,6100301.88
2026-05-31,102080,INTERBANK                          ,18,Ending Balance,6117962.95
2026-05-31,102100,TIB - DALLAS                       ,90,Average Balance,139768.44
2026-05-31,102100,TIB - DALLAS                       ,90,Ending Balance,244529.17
2026-05-31,102140,NEXBANK                            ,18,Average Balance,5689010.66
2026-05-31,102140,NEXBANK                            ,18,Ending Balance,5705713.15
2026-05-31,102160,VISTABANK                          ,18,Average Balance,5788598.33
2026-05-31,102160,VISTABANK                          ,18,Ending Balance,5805911
2026-05-31,102170,THE BANKERSBANK                    ,18,Average Balance,2271081.1
2026-05-31,102170,THE BANKERSBANK                    ,18,Ending Balance,2277622.41
2026-05-31,102180,TEXAS CAPITAL BANK                 ,18,Average Balance,6172486.4
2026-05-31,102180,TEXAS CAPITAL BANK                 ,18,Ending Balance,6190243.95
2026-05-31,102190,UNITED TEXAS BANK                  ,18,Average Balance,114123.65
2026-05-31,102190,UNITED TEXAS BANK                  ,18,Ending Balance,114443.1
2026-05-31,102200,AMERICAN NAT BANK WICHITA FALLS    ,18,Average Balance,10047089.49
2026-05-31,102200,AMERICAN NAT BANK WICHITA FALLS    ,18,Ending Balance,10076368.3
2026-05-31,102210,CADENCE BANK                       ,18,Average Balance,1114994.06
2026-05-31,102210,CADENCE BANK                       ,18,Ending Balance,1114994.06
2026-05-31,102210,CADENCE BANK                       ,90,Average Balance,-1114994.06
2026-05-31,102210,CADENCE BANK                       ,90,Ending Balance,-1114994.06
2026-05-31,102220,SUSSER BANK                        ,18,Average Balance,5432573.99
2026-05-31,102220,SUSSER BANK                        ,18,Ending Balance,5448197.12
2026-05-31,102221,RIO BANK                           ,18,Average Balance,2065821.45
2026-05-31,102221,RIO BANK                           ,18,Ending Balance,2069808.54
2026-05-31,102999,TOTAL DUE FROM BANKS               ,18,Average Balance,44796081.01
2026-05-31,102999,TOTAL DUE FROM BANKS               ,18,Ending Balance,44921264.58
2026-05-31,102999,TOTAL DUE FROM BANKS               ,20,Average Balance,142603378.44
2026-05-31,102999,TOTAL DUE FROM BANKS               ,20,Ending Balance,157591291.57
2026-05-31,102999,TOTAL DUE FROM BANKS               ,90,Average Balance,8618880.42
2026-05-31,102999,TOTAL DUE FROM BANKS               ,90,Ending Balance,12228735.22
2026-05-31,103001,CDS AT OTHER BANKS                 ,18,Average Balance,250000
2026-05-31,103001,CDS AT OTHER BANKS                 ,18,Ending Balance,250000
2026-05-31,103998,TOTAL DUE FROM BANKS - TIME        ,18,Average Balance,250000
2026-05-31,103998,TOTAL DUE FROM BANKS - TIME        ,18,Ending Balance,250000
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,1,Average Balance,806969.93
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,1,Ending Balance,952770.59
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,2,Average Balance,270601.16
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,2,Ending Balance,463007.46
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,3,Average Balance,190332.4
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,3,Ending Balance,244934.82
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,4,Average Balance,234281.91
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,4,Ending Balance,253694.95
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,5,Average Balance,553346.61
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,5,Ending Balance,581043.09
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,6,Average Balance,202817.55
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,6,Ending Balance,211818.41
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,7,Average Balance,279405.39
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,7,Ending Balance,264907.19
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,9,Average Balance,198035.99
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,9,Ending Balance,117826.17
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,10,Average Balance,414942.81
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,10,Ending Balance,566875.49
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,15,Average Balance,307038.55
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,15,Ending Balance,333759.74
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,16,Average Balance,206.13
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,16,Ending Balance,355
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,17,Average Balance,424991.4
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,17,Ending Balance,449700.75
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,18,Average Balance,45046081.01
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,18,Ending Balance,45171264.58
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,20,Average Balance,142603378.44
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,20,Ending Balance,157591291.57
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,21,Average Balance,464050.03
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,21,Ending Balance,518290.55
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,22,Average Balance,228817.53
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,22,Ending Balance,196252.72
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,24,Average Balance,227550.45
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,24,Ending Balance,229323.33
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,25,Average Balance,362695.55
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,25,Ending Balance,387876.61
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,35,Average Balance,390558.01
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,35,Ending Balance,508673.15
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,40,Average Balance,115661.85
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,40,Ending Balance,113704.32
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,41,Average Balance,150401.2
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,41,Ending Balance,109348.83
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,90,Average Balance,18857369.13
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,90,Ending Balance,23799847.13
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,99,Average Balance,86188.39
2026-05-31,103999,TOTAL CASH & DUE FROM BANKS        ,99,Ending Balance,88987.15
2026-05-31,104250,CMO FIXED                          ,20,Average Balance,26883409.45
2026-05-31,104250,CMO FIXED                          ,20,Ending Balance,26412524.05
2026-05-31,104251,CMO FIXED -  PREMIUM               ,20,Average Balance,95957.86
2026-05-31,104251,CMO FIXED -  PREMIUM               ,20,Ending Balance,94554.01
2026-05-31,104252,CMO FIXED -  DISCOUNT              ,20,Average Balance,-83652.68
2026-05-31,104252,CMO FIXED -  DISCOUNT              ,20,Ending Balance,-80572.93
2026-05-31,104259,CMO FIXED - NET BOOK VALUE         ,20,Average Balance,26895714.63
2026-05-31,104259,CMO FIXED - NET BOOK VALUE         ,20,Ending Balance,26426505.13
2026-05-31,104260,GNMA - FIXED RATE                  ,20,Average Balance,30310.99
2026-05-31,104260,GNMA - FIXED RATE                  ,20,Ending Balance,29283.97
2026-05-31,104261,GNMA - FIXED RATE - PREM           ,20,Average Balance,10.2
2026-05-31,104261,GNMA - FIXED RATE - PREM           ,20,Ending Balance,9.29
2026-05-31,104269,GNMA - FIXED RATE- NET BOOK VALUE  ,20,Average Balance,30321.19
2026-05-31,104269,GNMA - FIXED RATE- NET BOOK VALUE  ,20,Ending Balance,29293.26
2026-05-31,104270,MBS-GNMA VARIABLE                  ,20,Average Balance,499517.63
2026-05-31,104270,MBS-GNMA VARIABLE                  ,20,Ending Balance,492056.56
2026-05-31,104271,MBS-GNMA VARIABLE - PREM           ,20,Average Balance,1285.28
2026-05-31,104271,MBS-GNMA VARIABLE - PREM           ,20,Ending Balance,1239.35
2026-05-31,104279,MBS - GNMA VARIABLE NET BOOK  VALUE,20,Average Balance,500802.91
2026-05-31,104279,MBS - GNMA VARIABLE NET BOOK  VALUE,20,Ending Balance,493295.91
2026-05-31,104280,MBS - FIXED RATE                   ,20,Average Balance,7789578.33
2026-05-31,104280,MBS - FIXED RATE                   ,20,Ending Balance,7712645.74
2026-05-31,104281,MBS - FIXED RATE - PREM            ,20,Average Balance,70543.78
2026-05-31,104281,MBS - FIXED RATE - PREM            ,20,Ending Balance,69617.2
2026-05-31,104282,MBS - FIXED RATE - DISCOUNT        ,20,Average Balance,-4443.46
2026-05-31,104282,MBS - FIXED RATE - DISCOUNT        ,20,Ending Balance,-4354.6
2026-05-31,104283,MBS-FIXED-NET BOOK VALUE           ,20,Average Balance,7855678.65
2026-05-31,104283,MBS-FIXED-NET BOOK VALUE           ,20,Ending Balance,7777908.34
2026-05-31,104290,TOTAL USGA - AFS                   ,20,Average Balance,35282517.38
2026-05-31,104290,TOTAL USGA - AFS                   ,20,Ending Balance,34727002.64
2026-05-31,104292,AFS MARKET VALUE ADJUSTMENT        ,20,Average Balance,-3385522.28
2026-05-31,104292,AFS MARKET VALUE ADJUSTMENT        ,20,Ending Balance,-3786560.57
2026-05-31,104299,TOTAL USGA                         ,20,Average Balance,31896995.1
2026-05-31,104299,TOTAL USGA                         ,20,Ending Balance,30940442.07
2026-05-31,104310,STATE & MUNI BNDS HTM              ,20,Average Balance,24720000
2026-05-31,104310,STATE & MUNI BNDS HTM              ,20,Ending Balance,24720000
2026-05-31,104330,MUNICIPAL BND - PREM               ,20,Average Balance,11351.85
2026-05-31,104330,MUNICIPAL BND - PREM               ,20,Ending Balance,8308.43
2026-05-31,104340,MUNICIPAL BND - DISC               ,20,Average Balance,-199923.79
2026-05-31,104340,MUNICIPAL BND - DISC               ,20,Ending Balance,-199206.25
2026-05-31,104399,TOTAL STATE & MUNI BONDS           ,20,Average Balance,24531428.06
2026-05-31,104399,TOTAL STATE & MUNI BONDS           ,20,Ending Balance,24529102.18
2026-05-31,104400,CRA STATE & MUNI BONDS             ,20,Average Balance,5985000
2026-05-31,104400,CRA STATE & MUNI BONDS             ,20,Ending Balance,5985000
2026-05-31,104401,CRA MUNI BONDS - PREM              ,20,Average Balance,91999.23
2026-05-31,104401,CRA MUNI BONDS - PREM              ,20,Ending Balance,89794.76
2026-05-31,104402,CRA MUNICIPAL BND - DISC           ,20,Average Balance,-219008.56
2026-05-31,104402,CRA MUNICIPAL BND - DISC           ,20,Ending Balance,-217165.85
2026-05-31,104403,TOTAL CRA STATE & MUNI BONDS       ,20,Average Balance,5857990.67
2026-05-31,104403,TOTAL CRA STATE & MUNI BONDS       ,20,Ending Balance,5857628.91
2026-05-31,104410,TAXABLE CRA STATE & MUNI BONDS     ,20,Average Balance,1354838.71
2026-05-31,104410,TAXABLE CRA STATE & MUNI BONDS     ,20,Ending Balance,1500000
2026-05-31,104412,TAXABLE CRA MUNICIPAL BND - DISC   ,20,Average Balance,-432559.95
2026-05-31,104412,TAXABLE CRA MUNICIPAL BND - DISC   ,20,Ending Balance,-477289.58
